panel,family,n,gross,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,p4a,p4b,fail4b
U56,CAND,5,0.75,0.16229152594118457,0.9236603398568894,-0.21508870313780803,0.8907272732983574,0.9579504359579073,0.8800333240811404,0.1804585988603169,0.9588948017505566,-0.2150887031378086,False,False,"H1,DD"
U56,CAND,5,1.0,0.21406214620387387,0.9264590494990371,-0.2790887558075884,0.8927848879842328,0.9613685772690448,0.8817688254128745,0.23846430549681452,0.9624472974610978,-0.2790887558075885,False,False,"H1,DD"
U56,CAND,10,0.75,0.13108889881839247,0.9325607548083008,-0.17538171605178998,0.9087970055754686,0.9587191243784655,0.854028732215054,0.14923180915086687,0.9925743052890468,-0.17538171605178998,False,False,H1
U56,CAND,10,1.0,0.17354271286333112,0.9340626130480792,-0.22995248296935422,0.910182366385242,0.9603342277611483,0.8551952723673165,0.1981074170901318,0.9943228044081459,-0.2299524829693541,False,False,"H1,DD"
U56,CAND,20,0.75,0.1278164262176429,1.0631392110137448,-0.18308337041384348,1.0738817625634838,1.0608202651821992,0.975940009351656,0.14440274344229653,1.12997924309195,-0.1830833704138436,False,True,-
U56,CAND,20,1.0,0.17034544734432844,1.0633784291898003,-0.2397887372033839,1.0738695786925854,1.0613141435546771,0.9758597700807232,0.19300133687221166,1.1304488116359717,-0.239788737203384,False,False,DD
U56,CAND,40,0.75,0.10711794922633988,1.049166197464176,-0.16663445032493074,1.054783972420464,1.0478480953015081,0.9415331940315942,0.12003139322613898,1.1331727436221688,-0.1666344503249304,False,True,-
U56,CAND,40,1.0,0.14276197330510065,1.0490446857774882,-0.21888336641678718,1.054855653259581,1.0476016494049947,0.9416001082807207,0.16043193321256433,1.132872308011914,-0.21888336641678707,False,False,DD
U56,CAND,ALL,0.75,0.10377255218865589,1.0476118043384401,-0.158747029885274,1.0715585665690162,1.0291708520647151,0.9680098681355671,0.11308356734631242,1.1105197464487546,-0.15874702988527345,False,False,CAGR
U56,CAND,ALL,1.0,0.13834958551915189,1.047718471533742,-0.20880283113724385,1.071782245586588,1.0292312589246735,0.9682480017204892,0.1510898000176466,1.1104959303290487,-0.20880283113724407,False,False,DD
U56,BAND,v2,0.75,0.08644750633071019,1.2037308291391255,-0.12054947359101975,1.2308642464341357,1.182843123927143,1.1042574813043367,0.0950629792087272,1.2816876607860581,-0.12054947359101964,False,False,CAGR
U56,BAND,v2,1.0,0.11567128721007824,1.2035536763611097,-0.15910993717728794,1.2313933820683174,1.1820923225070594,1.1047292920679197,0.1273891568605623,1.280980913061307,-0.15910993717728783,False,True,-
U56,BENCH,RULES v2 (live),,0.08644750633071019,1.2037308291391255,-0.12054947359101975,1.2308642464341357,1.182843123927143,1.1042574813043367,0.0950629792087272,1.2816876607860581,-0.12054947359101964,False,False,-
U56,BENCH,RULES v1,,0.06419373995428534,0.6611011896775674,-0.13827804260512722,0.6428944530146987,0.6804042828966702,0.5546702419943361,0.07657544479101164,0.7407821445671212,-0.13827804260512733,False,False,-
U56,BENCH,SPY,,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.9586943616589273,0.8286721229522932,0.8986375241701999,0.153780735432695,0.878646168321868,-0.3371728920067377,False,False,-
B136,CAND,5,0.75,0.16633229591191312,0.8759512186202089,-0.2398884377180862,0.9964109867910509,0.7822263375851602,0.9550528539914069,0.16392587618324272,0.8243073644786649,-0.23988843771808588,False,False,"H2,OOS,DD"
B136,CAND,5,1.0,0.21846331373737415,0.8802858920129918,-0.3087513851584216,0.9979223784026502,0.7889517849679493,0.9562439398457412,0.2144697160707032,0.8308710970107382,-0.3087513851584217,False,False,"H2,OOS,DD"
B136,CAND,10,0.75,0.1425213779576584,0.8945662564516421,-0.21444792932259615,1.118065989470775,0.710413352662198,1.0558595059015365,0.12766905137397422,0.780593339534181,-0.21444792932259604,False,False,"H2,OOS,DD"
B136,CAND,10,1.0,0.188197736651333,0.8976808428095235,-0.27947425057208064,1.1198441186185244,0.7148553335653077,1.0573383561054472,0.1672343678227961,0.7849954443012369,-0.27947425057208064,False,False,"H2,OOS,DD"
B136,CAND,20,0.75,0.12992958836952506,0.9431848997615343,-0.2005204833110832,1.1047866702854354,0.8025166021122436,1.0226042049000195,0.12454335283909401,0.8836022780725372,-0.20052048331108296,False,False,H2
B136,CAND,20,1.0,0.17230965956257882,0.9449768997291139,-0.26198457049262824,1.106881340618202,0.8042443502607916,1.024556769637889,0.16455356689778688,0.8853548812240478,-0.2619845704926279,False,False,"H2,DD"
B136,CAND,40,0.75,0.12038296166541573,0.9886495025282044,-0.19113372902660153,1.1082733695367837,0.8802705643447664,1.0102015790664909,0.11977053426322892,0.971492627133937,-0.19113372902660153,False,True,-
B136,CAND,40,1.0,0.16000528180291806,0.988979089610654,-0.2505538933434506,1.1094250226825173,0.8800456871518747,1.0113675892719953,0.1589921577942437,0.9711937254021691,-0.25055389334345046,False,False,DD
B136,CAND,ALL,0.75,0.10702640667075802,1.0252614722702598,-0.17687931105226484,1.1433299623842004,0.9149464031023784,1.0324870696635413,0.10588426010291863,1.0190519497098376,-0.17687931105226407,False,True,-
B136,CAND,ALL,1.0,0.14259539227218654,1.0252295812732095,-0.2309185650520943,1.1444716213503132,0.91405870177493,1.0337109839956158,0.14097677325253155,1.01797992859526,-0.2309185650520944,False,False,DD
B136,BAND,v2,0.75,0.0803031894255104,1.1057901818007876,-0.12240793860208032,1.229067725847855,0.9843850631086558,1.0911618922065958,0.07983337481604336,1.1185082795688426,-0.12240793860208021,False,False,CAGR
B136,BAND,v2,1.0,0.10724582624809265,1.1056928857688249,-0.16157734777304533,1.230097256892346,0.9833022070744003,1.092198222552401,0.10658557013582604,1.1174115114630112,-0.1615773477730451,False,True,-
B136,BENCH,RULES v2 (live),,0.0803031894255104,1.1057901818007876,-0.12240793860208032,1.229067725847855,0.9843850631086558,1.0911618922065958,0.07983337481604336,1.1185082795688426,-0.12240793860208021,False,False,-
B136,BENCH,RULES v1,,0.06385177680442844,0.6349911081998837,-0.21191263611532518,0.7562149489638127,0.5320307500704073,0.714743531177852,0.05941502665859644,0.5762505378038233,-0.2119126361153264,False,False,-
B136,BENCH,SPY,,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.8986643995365173,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False,False,-
SMALL439,CAND,5,0.75,0.0498191861921653,0.32052554163254543,-0.40198651084075543,0.4427192885557557,0.21805823633679042,0.12632006059843445,0.07951506756104587,0.42321225444554156,-0.4019865108407549,False,False,"H1,H2,OOS,DD,CAGR"
SMALL439,CAND,5,1.0,0.053068389349735234,0.32189709453820115,-0.5156775083828135,0.44050477822035794,0.222711034109032,0.1233859736607148,0.09209657854628661,0.4267898069578686,-0.5156775083828136,False,False,"H1,H2,OOS,DD,CAGR"
SMALL439,CAND,10,0.75,0.07750552511804099,0.4773220958327365,-0.3140232499932929,0.5334970511331097,0.4332277394888406,0.34390844711271906,0.09690985625461979,0.5507369020764514,-0.31402324999329245,False,False,"H1,H2,OOS,DD,CAGR"
SMALL439,CAND,10,1.0,0.09587503242256479,0.479934047579862,-0.4009049497036341,0.5361726700129622,0.43583073883981926,0.3467048810166831,0.12133237845924794,0.5532570015737448,-0.400904949703634,False,False,"H1,H2,OOS,DD,CAGR"
SMALL439,CAND,20,0.75,0.06404932322062762,0.44991579434596285,-0.334794167175974,0.6056001345009001,0.32625490108889843,0.42314714464226266,0.06952666704630439,0.46573138739537995,-0.33479416717597366,False,False,"H1,H2,OOS,DD,CAGR"
SMALL439,CAND,20,1.0,0.0796574093480189,0.45126786545236464,-0.42962017084557125,0.6075022736079493,0.32737241606255574,0.42475507745595054,0.08636188725906946,0.4669556342065387,-0.4296201708455719,False,False,"H1,H2,OOS,DD,CAGR"
SMALL439,CAND,40,0.75,0.05210401886434024,0.4100991370769386,-0.325525957044302,0.4323977129955768,0.39617570049578893,0.3280054914910504,0.061745864430466035,0.45568191834095684,-0.325525957044302,False,False,"H1,H2,OOS,DD,CAGR"
SMALL439,CAND,40,1.0,0.06461775945487469,0.4101935812546186,-0.4181293416009342,0.43461660499170623,0.39465957759716724,0.3299284930015674,0.0768987276309685,0.4547514523293817,-0.41812934160093296,False,False,"H1,H2,OOS,DD,CAGR"
SMALL439,CAND,ALL,0.75,0.03647148235756492,0.3344127721447989,-0.4021705189040322,0.4342636213686131,0.2598435039567222,0.4209983118375305,0.031061337634294306,0.28838720570009685,-0.40217051890403366,False,False,"H1,H2,OOS,DD,CAGR"
SMALL439,CAND,ALL,1.0,0.04489450020719277,0.335135190009939,-0.5037200320493653,0.4366339063697649,0.25956906301519794,0.4235599598669636,0.03704861878037491,0.28825595459836734,-0.5037200320493658,False,False,"H1,H2,OOS,DD,CAGR"
SMALL439,BAND,v2,0.75,0.03813706916300896,0.5724733772674039,-0.14684660360056756,0.569874684659334,0.5770246736075461,0.5802451423647333,0.038484818461982595,0.5680478271993786,-0.14684660360056612,False,False,"H1,H2,OOS,CAGR"
SMALL439,BAND,v2,1.0,0.05004096683473325,0.5724246373261778,-0.1918873276539348,0.5709938941195076,0.5759505422457656,0.5814735687093444,0.050392824462627495,0.5672468567743753,-0.19188732765393401,False,False,"H1,H2,OOS,CAGR"
SMALL439,BENCH,RULES v2 (live),,0.03813706916300896,0.5724733772674039,-0.14684660360056756,0.569874684659334,0.5770246736075461,0.5802451423647333,0.038484818461982595,0.5680478271993786,-0.14684660360056612,False,False,-
SMALL439,BENCH,RULES v1,,0.07414435422562682,0.5646748961694034,-0.36124389175040317,0.7433995237792635,0.4043805846233895,0.6853865117387756,0.06352095995056883,0.49230664187769546,-0.36124389175040517,False,False,-
SMALL439,BENCH,SPY,,0.14129862948357252,0.8615356138948208,-0.33717289200673795,0.8906621257199818,0.8577061667370872,0.831559622373466,0.15450723909089636,0.882010501050508,-0.3371728920067377,False,False,-
