panel,target,T_trade,cost,h,turn_py,cal_turn_lo,cal_turn_hi,inside_ladder,d_oos_Sharpe,d_oos_MaxDD,d_oos_CAGR,d_full_Sharpe,d_full_MaxDD
B136,0.08,M,0,0.01,5.19258398189763,1.181259718304513,5.482417258670059,True,0.005213793134047462,0.0022231880970607076,1.1311225136950709e-06,0.0015548595400081133,0.0022231880970604995
B136,0.08,M,0,0.02,4.8733310752158205,1.181259718304513,5.482417258670059,True,0.011444967275973994,0.003284425016015835,0.00015159358447104643,0.009201497123433766,0.0032844250160157518
B136,0.08,M,0,0.03,4.491117682660678,1.181259718304513,5.482417258670059,True,0.015699828658051862,0.007521593698969875,0.00014729631529904197,0.00969395835562259,0.0075215936989695975
B136,0.08,M,0,0.05,3.983614024095402,1.181259718304513,5.482417258670059,True,0.036554637754107056,0.007704256272955234,0.0014793279459581615,0.02713845260044634,0.0077042562729548875
B136,0.08,M,0,0.08,3.414733079738111,1.181259718304513,5.482417258670059,True,0.04125436986551012,0.016597987861149605,0.0012623682338054054,0.006560028508622695,0.01659798786114991
B136,0.08,M,0,0.12,3.0968707422441404,1.181259718304513,5.482417258670059,True,0.056258285004275876,0.024538667583963003,0.0020108661043219817,0.010014392618327594,0.024538667583962365
B136,0.08,M,0,0.16,2.664318965557655,1.181259718304513,5.482417258670059,True,0.07851784090448222,0.027663455927693426,0.0025403836639120297,0.03680641844062271,0.02766345592769326
B136,0.08,M,0,0.2,2.181222934135856,1.181259718304513,5.482417258670059,True,0.17470712926057108,0.06851597621907471,0.00769190081194393,0.059673501887441915,0.06851597621907451
B136,0.08,M,0,0.25,2.085744113255171,1.181259718304513,5.482417258670059,True,0.10732406765241076,0.06421062207932984,-0.0026203654176386315,0.015204905153747061,0.06421062207932965
B136,0.08,M,10,0.01,5.19258398189763,1.181259718304513,5.482417258670059,True,0.005455675582374919,0.0018001094178716481,3.632451612066434e-05,0.001461035776547881,0.0018001094178717453
B136,0.08,M,10,0.02,4.8733310752158205,1.181259718304513,5.482417258670059,True,0.011904622289065081,0.004113963888448605,0.00021610589361331645,0.009012049189115023,0.004113963888448896
B136,0.08,M,10,0.03,4.491117682660678,1.181259718304513,5.482417258670059,True,0.015717571044046696,0.0066128466010895726,0.00017618501828595146,0.009505605461934241,0.006612846601088074
B136,0.08,M,10,0.05,3.983614024095402,1.181259718304513,5.482417258670059,True,0.037083474833760954,0.00798227975794076,0.0015780510579927326,0.02683974313562465,0.007982279757940788
B136,0.08,M,10,0.08,3.414733079738111,1.181259718304513,5.482417258670059,True,0.040907918716632574,0.016421181679630054,0.0012741201838914057,0.006164160248392836,0.016421181679629443
B136,0.08,M,10,0.12,3.0968707422441404,1.181259718304513,5.482417258670059,True,0.05532988889483459,0.023484707058102627,0.001990987723560503,0.009274364141526936,0.02348470705810271
B136,0.08,M,10,0.16,2.664318965557655,1.181259718304513,5.482417258670059,True,0.07609360931531861,0.027651072848503544,0.002392401378513778,0.035828336111703774,0.027651072848503377
B136,0.08,M,10,0.2,2.181222934135856,1.181259718304513,5.482417258670059,True,0.17316293166445051,0.06832472158484548,0.007723582424720862,0.05776029232910629,0.06832472158484526
B136,0.08,M,10,0.25,2.085744113255171,1.181259718304513,5.482417258670059,True,0.10759751098182302,0.06398326242618865,-0.0023905214428534827,0.013487574514065903,0.06398326242618865
B136,0.08,M,25,0.01,5.19258398189763,1.181259718304513,5.482417258670059,True,0.0058137832868425665,0.0014414344237035082,8.78619696811217e-05,0.0013140505064395125,0.0014414344237041604
B136,0.08,M,25,0.02,4.8733310752158205,1.181259718304513,5.482417258670059,True,0.012584219148593423,0.004358601809210175,0.0003107543932855811,0.0087210218119127,0.004358601809210133
B136,0.08,M,25,0.03,4.491117682660678,1.181259718304513,5.482417258670059,True,0.015727972525720224,0.005252169125993744,0.0002179729349110343,0.009201813764766476,0.005252169125994535
B136,0.08,M,25,0.05,3.983614024095402,1.181259718304513,5.482417258670059,True,0.037872882505055605,0.007742067776353251,0.0017241894458404905,0.026364645647647844,0.00774206777635239
B136,0.08,M,25,0.08,3.414733079738111,1.181259718304513,5.482417258670059,True,0.04037402076649599,0.016156225082218062,0.0012910497377768837,0.005559738604978159,0.015959384462408133
B136,0.08,M,25,0.12,3.0968707422441404,1.181259718304513,5.482417258670059,True,0.053945177133080335,0.0219075444252059,0.001960438925600008,0.008165726467970646,0.02190754442520576
B136,0.08,M,25,0.16,2.664318965557655,1.181259718304513,5.482417258670059,True,0.07245325844671302,0.027632579361097143,0.0021712001156242167,0.034377505304724165,0.027632579361096976
B136,0.08,M,25,0.2,2.181222934135856,1.181259718304513,5.482417258670059,True,0.1708851802529998,0.06803809614397263,0.007771064190782245,0.05495146263460016,0.06803809614397271
B136,0.08,M,25,0.25,2.085744113255171,1.181259718304513,5.482417258670059,True,0.10799978868137128,0.06364249850009665,-0.0020472730911565706,0.010930428768499478,0.06364249850009651
B136,0.08,M,50,0.01,5.19258398189763,1.181259718304513,5.482417258670059,True,0.0063969375840524645,0.0009225545562408649,0.00017047519727907134,0.0010516664159004874,0.0009225545562412674
B136,0.08,M,50,0.02,4.8733310752158205,1.181259718304513,5.482417258670059,True,0.01368848724322902,0.003462918721179764,0.00046294260629696493,0.008215914547595848,0.0034629187211800833
B136,0.08,M,50,0.03,4.491117682660678,1.181259718304513,5.482417258670059,True,0.015697941226266332,0.0032596163177224524,0.0002835758763321955,0.008634461643591829,0.003259616317722855
B136,0.08,M,50,0.05,3.983614024095402,1.181259718304513,5.482417258670059,True,0.039169664899707746,0.004777171461513505,0.0019626290571778393,0.025492031569735785,0.004777171461513338
B136,0.08,M,50,0.08,3.414733079738111,1.181259718304513,5.482417258670059,True,0.03944014007242225,0.016101627350720515,0.0013174296090012055,0.004514451818392162,0.01484019783779425
B136,0.08,M,50,0.12,3.0968707422441404,1.181259718304513,5.482417258670059,True,0.05165695156653194,0.0195659700328778,0.0019076093394577998,0.006316972954033773,0.019565970032877078
B136,0.08,M,50,0.16,2.664318965557655,1.181259718304513,5.482417258670059,True,0.06637504209202172,0.02773015301428336,0.0018045952466797521,0.03199708937633483,0.02773015301428275
B136,0.08,M,50,0.2,2.181222934135856,1.181259718304513,5.482417258670059,True,0.1671843276566758,0.06756107102111103,0.007850090526658804,0.05042535367459133,0.06756107102111042
B136,0.08,M,50,0.25,2.085744113255171,1.181259718304513,5.482417258670059,True,0.1086419831576837,0.06307529334322484,-0.0014792233440779207,0.006716851521555878,0.06307529334322448
B136,0.08,W,0,0.01,5.408220982001987,1.6565256242912054,5.644064272863915,True,0.0043304810760662615,0.0012113625608390077,9.38545139366892e-05,0.0017058540642944653,0.0012113625608375644
B136,0.08,W,0,0.02,5.142980787854931,1.6565256242912054,5.644064272863915,True,0.005138332903267928,0.0022125647390089376,-0.00014937174110693507,0.006944852614266139,0.0022125647390086323
B136,0.08,W,0,0.03,4.794318916300196,1.6565256242912054,5.644064272863915,True,0.013536793698540661,0.005343742733613502,0.0003844898449203993,0.007975171665404401,0.005343742733612253
B136,0.08,W,0,0.05,4.357103893104126,1.6565256242912054,5.644064272863915,True,0.030022310812333197,0.004988896284410724,0.0013906373569025632,0.022206762977818872,0.004988896284409919
B136,0.08,W,0,0.08,3.8140813186373825,1.6565256242912054,5.644064272863915,True,0.01928662487939614,0.0033552829807733386,0.0012668158090638204,0.008799083493866044,0.003355282980771812
B136,0.08,W,0,0.12,3.4560084036496574,1.6565256242912054,5.644064272863915,True,0.057442365807576445,0.023246402853274895,0.0037654772969587524,0.022806786594602446,0.02324640285327334
B136,0.08,W,0,0.16,3.0784829825250393,1.6565256242912054,5.644064272863915,True,0.09477512546026867,0.043829320617064876,0.002832550845162013,0.03919982429306246,0.043829320617065015
B136,0.08,W,0,0.2,2.528318308373467,1.6565256242912054,5.644064272863915,True,0.25190162056441334,0.10425550324804117,0.00894070570350057,0.11563048862427916,0.10425550324804134
B136,0.08,W,0,0.25,2.486127751096503,1.6565256242912054,5.644064272863915,True,0.1680925980275132,0.09550439427252683,-0.001742485232266569,0.08298254071310596,0.09550439427252688
B136,0.08,W,10,0.01,5.408220982001987,1.6565256242912054,5.644064272863915,True,0.004391876264158379,0.0015450830017167266,0.00010620916022535676,0.0016370371133125339,0.0015450830017174344
B136,0.08,W,10,0.02,5.142980787854931,1.6565256242912054,5.644064272863915,True,0.005145258615268711,0.002908228036255872,-0.00013513958340137522,0.00681309023803367,0.0029082280362572877
B136,0.08,W,10,0.03,4.794318916300196,1.6565256242912054,5.644064272863915,True,0.013248736449923193,0.0059424193488248345,0.00037131859978373205,0.007836060749324636,0.00594241934882582
B136,0.08,W,10,0.05,4.357103893104126,1.6565256242912054,5.644064272863915,True,0.029601048901809923,0.00549014990551798,0.0013852193598121731,0.0220045314787658,0.005490149905517841
B136,0.08,W,10,0.08,3.8140813186373825,1.6565256242912054,5.644064272863915,True,0.019455846701768476,0.0032565037556034904,0.0012736437159938385,0.008943920191326615,0.0032565037556028797
B136,0.08,W,10,0.12,3.4560084036496574,1.6565256242912054,5.644064272863915,True,0.056916089516692026,0.021931604770333887,0.003748402367970735,0.02231440681848551,0.021931604770333596
B136,0.08,W,10,0.16,3.0784829825250393,1.6565256242912054,5.644064272863915,True,0.09153628655004531,0.04382484267945558,0.002684739974103678,0.03721117057406653,0.043824842679455606
B136,0.08,W,10,0.2,2.528318308373467,1.6565256242912054,5.644064272863915,True,0.24948802776806267,0.10403083516740103,0.009024555447498084,0.11256302409293273,0.10403083516740125
B136,0.08,W,10,0.25,2.486127751096503,1.6565256242912054,5.644064272863915,True,0.1672700201406312,0.09526966134938797,-0.0014625806765164312,0.08024746746491718,0.095269661349388
B136,0.08,W,25,0.01,5.408220982001987,1.6565256242912054,5.644064272863915,True,0.004480448168676654,0.0013563080358272306,0.00012385470673556553,0.001530873357829643,0.0013563080358258706
B136,0.08,W,25,0.02,5.142980787854931,1.6565256242912054,5.644064272863915,True,0.0051461003707744535,0.0025218127883370745,-0.00011521353043925098,0.00661236700654988,0.0025218127883367136
B136,0.08,W,25,0.03,4.794318916300196,1.6565256242912054,5.644064272863915,True,0.01280511111967031,0.005370926217563021,0.00035026840057234,0.007615953226852268,0.0053709262175602734
B136,0.08,W,25,0.05,4.357103893104126,1.6565256242912054,5.644064272863915,True,0.028968075748380118,0.004848981276174363,0.001375738248108438,0.021681318332034794,0.004848981276174655
B136,0.08,W,25,0.08,3.8140813186373825,1.6565256242912054,5.644064272863915,True,0.019687336021277924,0.0033247101674149654,0.001283303376666045,0.009137880530147191,0.003324710167415146
B136,0.08,W,25,0.12,3.4560084036496574,1.6565256242912054,5.644064272863915,True,0.056128498691608186,0.019963499730840953,0.003722845660722285,0.021567436781124494,0.019963499730841106
B136,0.08,W,25,0.16,3.0784829825250393,1.6565256242912054,5.644064272863915,True,0.0866861505797103,0.043818194762408,0.0024647868757002728,0.034259223866382804,0.043818194762408
B136,0.08,W,25,0.2,2.528318308373467,1.6565256242912054,5.644064272863915,True,0.24586885698036554,0.10369412282835822,0.009149236730873839,0.10799549942834608,0.10369412282835833
B136,0.08,W,25,0.25,2.486127751096503,1.6565256242912054,5.644064272863915,True,0.16600075818104965,0.09491785557435733,-0.0010454685671222597,0.07614476670009629,0.09491785557435745
B136,0.08,W,50,0.01,5.408220982001987,1.6565256242912054,5.644064272863915,True,0.004618470613626746,0.0010614316371493904,0.00015094876796249712,0.0013460841385595224,0.0010614316371508198
B136,0.08,W,50,0.02,5.142980787854931,1.6565256242912054,5.644064272863915,True,0.005122118598990921,0.0019642882562901365,-8.571568556439702e-05,0.006269439158650747,0.001964288256291191
B136,0.08,W,50,0.03,4.794318916300196,1.6565256242912054,5.644064272863915,True,0.012033517725424048,0.0038735684476672444,0.0003118208246772336,0.007216981343672102,0.0038735684476665505
B136,0.08,W,50,0.05,4.357103893104126,1.6565256242912054,5.644064272863915,True,0.02790780601897591,0.002546218043375806,0.0013564072956226414,0.021086278700172656,0.0025462180433764303
B136,0.08,W,50,0.08,3.8140813186373825,1.6565256242912054,5.644064272863915,True,0.020009063818576145,0.0039003567069545997,0.0012978802518117394,0.00939241337537855,0.0039003567069539197
B136,0.08,W,50,0.12,3.4560084036496574,1.6565256242912054,5.644064272863915,True,0.05481759736080849,0.01703952721184629,0.0036804021445731028,0.020294505081288605,0.017039527211846484
B136,0.08,W,50,0.16,3.0784829825250393,1.6565256242912054,5.644064272863915,True,0.07862305715093187,0.04389472791295612,0.002102867189299945,0.029415990932083025,0.043894727912956066
B136,0.08,W,50,0.2,2.528318308373467,1.6565256242912054,5.644064272863915,True,0.239834854641499,0.10313370801931615,0.009354144640343579,0.10046909367365142,0.10313370801931582
B136,0.08,W,50,0.25,2.486127751096503,1.6565256242912054,5.644064272863915,True,0.1637873759944467,0.09433229526617373,-0.00035755620201592675,0.06930948252946467,0.09433229526617348
B136,0.1,M,0,0.01,4.177993450321168,1.145961740019635,4.403206556542032,True,0.008899236710709024,0.003370086110321524,0.0005176656860166884,0.0069384988547493975,0.0037417945792219687
B136,0.1,M,0,0.02,3.886702394937045,1.145961740019635,4.403206556542032,True,0.022281768581082773,0.007926569303257774,0.0012787623684347715,0.016016537022335298,0.00812247963099133
B136,0.1,M,0,0.03,3.6708394678059753,1.145961740019635,4.403206556542032,True,0.020283419023346516,0.00602950619346404,0.0008013684928518117,0.01860279007258203,0.007703346674110545
B136,0.1,M,0,0.05,3.2684467610758254,1.145961740019635,4.403206556542032,True,0.06450156725994827,0.01805967762102406,0.005287887017965703,0.03822576549176171,0.015291807243475286
B136,0.1,M,0,0.08,2.699181395624177,1.145961740019635,4.403206556542032,True,0.0648509587228634,0.024791651132226672,0.001755843546818625,0.043288919605130705,0.02479165113222681
B136,0.1,M,0,0.12,2.3934424780674255,1.145961740019635,4.403206556542032,True,0.058023010667227704,0.05201928197255029,-0.00026524166663446924,-0.0010221995661219285,0.052019281972549625
B136,0.1,M,0,0.16,1.991154541202418,1.145961740019635,4.403206556542032,True,0.08238790012255115,0.07383879148082753,-0.002301314326823428,0.017303460502960055,0.0738387914808282
B136,0.1,M,0,0.2,1.7822733687905266,1.145961740019635,4.403206556542032,True,0.1437226623580996,0.08152853886598169,0.0021622557091457717,0.07896962608583746,0.08152853886598113
B136,0.1,M,0,0.25,1.8379448118933757,1.145961740019635,4.403206556542032,True,0.11413750714116366,0.08397016886158748,0.004236144104788869,0.024112320151214783,0.08397016886158692
B136,0.1,M,10,0.01,4.177993450321168,1.145961740019635,4.403206556542032,True,0.009084452003093935,0.0032989042186347406,0.0005504570379518126,0.006834996779204738,0.0035996393595338766
B136,0.1,M,10,0.02,3.886702394937045,1.145961740019635,4.403206556542032,True,0.022476744489450695,0.009420471943454786,0.0013371351576254575,0.015721268111289266,0.007803101462060091
B136,0.1,M,10,0.03,3.6708394678059753,1.145961740019635,4.403206556542032,True,0.020603278386351898,0.0074656921697181244,0.0008735384454872652,0.018319150773982162,0.008443604614718492
B136,0.1,M,10,0.05,3.2684467610758254,1.145961740019635,4.403206556542032,True,0.06462472688241938,0.016639362718295303,0.00533980548098667,0.03785567999402861,0.014584161040085752
B136,0.1,M,10,0.08,2.699181395624177,1.145961740019635,4.403206556542032,True,0.0637511590518165,0.024744555439284832,0.0017507774531583253,0.04225374375916369,0.024744555439284555
B136,0.1,M,10,0.12,2.3934424780674255,1.145961740019635,4.403206556542032,True,0.05702247426744922,0.050797664754134775,-0.0002606834327127938,-0.0021409020311078386,0.050797664754134164
B136,0.1,M,10,0.16,1.991154541202418,1.145961740019635,4.403206556542032,True,0.08039611772268596,0.07305925818145731,-0.0023603143521221948,0.015608159399097987,0.07305925818145709
B136,0.1,M,10,0.2,1.7822733687905266,1.145961740019635,4.403206556542032,True,0.14212594891699704,0.08137280629892338,0.0021767688461008794,0.07736698082311921,0.08137280629892288
B136,0.1,M,10,0.25,1.8379448118933757,1.145961740019635,4.403206556542032,True,0.11143002884215303,0.08364179610046141,0.004030248199069025,0.02279445407604097,0.08364179610046135
B136,0.1,M,25,0.01,4.177993450321168,1.145961740019635,4.403206556542032,True,0.009366070077659217,0.002717752751080882,0.0005988461334900247,0.006682341059667918,0.002717752751081437
B136,0.1,M,25,0.02,3.886702394937045,1.145961740019635,4.403206556542032,True,0.022783571670027314,0.00832847980069465,0.001423364127784224,0.01528903744220056,0.007664841717208604
B136,0.1,M,25,0.03,3.6708394678059753,1.145961740019635,4.403206556542032,True,0.021090552833597842,0.006854389258088789,0.000980321985897717,0.017899830277231965,0.006854389258089871
B136,0.1,M,25,0.05,3.2684467610758254,1.145961740019635,4.403206556542032,True,0.06482270240726229,0.013995310792847188,0.005416781623219152,0.03730378326352124,0.013614057082656145
B136,0.1,M,25,0.08,2.699181395624177,1.145961740019635,4.403206556542032,True,0.062131877466525376,0.024674081702729445,0.0017428855567600543,0.04073110423676285,0.02467408170272914
B136,0.1,M,25,0.12,2.3934424780674255,1.145961740019635,4.403206556542032,True,0.055539169180315984,0.04897053973167961,-0.0002542171743363797,-0.0037891312407982713,0.048970539731680224
B136,0.1,M,25,0.16,1.991154541202418,1.145961740019635,4.403206556542032,True,0.07742004947862657,0.07189247907398838,-0.002448030694764458,0.013097859616944207,0.07189247907398971
B136,0.1,M,25,0.2,1.7822733687905266,1.145961740019635,4.403206556542032,True,0.13974875904948147,0.08113944904323261,0.0021985922013922077,0.07499086578763614,0.08113944904323289
B136,0.1,M,25,0.25,1.8379448118933757,1.145961740019635,4.403206556542032,True,0.10736038695585726,0.08314970449365067,0.003722674061911485,0.020834166083946837,0.08314970449365053
B136,0.1,M,50,0.01,4.177993450321168,1.145961740019635,4.403206556542032,True,0.009844739904189215,0.0017555081284222063,0.0006773941449631227,0.006434137217634417,0.001755508128423039
B136,0.1,M,50,0.02,3.886702394937045,1.145961740019635,4.403206556542032,True,0.02333151277689649,0.006517244570152597,0.0015635756153354746,0.014595422375146772,0.00651724457015182
B136,0.1,M,50,0.03,3.6708394678059753,1.145961740019635,4.403206556542032,True,0.021920669115750746,0.004356521424162929,0.0011544168855703862,0.017215162464147227,0.004356521424163207
B136,0.1,M,50,0.05,3.2684467610758254,1.145961740019635,4.403206556542032,True,0.06518458622383361,0.009617970707288398,0.0055426958626025175,0.036388567350841505,0.009617970707288231
B136,0.1,M,50,0.08,2.699181395624177,1.145961740019635,4.403206556542032,True,0.05951084767404535,0.024557077987328285,0.0017289632174023462,0.03826825672990797,0.02455707798732848
B136,0.1,M,50,0.12,2.3934424780674255,1.145961740019635,4.403206556542032,True,0.0531113645697574,0.04593942735728279,-0.0002444162868302374,-0.00645987337025411,0.04593942735728326
B136,0.1,M,50,0.16,1.991154541202418,1.145961740019635,4.403206556542032,True,0.07248774968057359,0.06995455798591405,-0.0025921458509625406,0.008996632225354961,0.06995455798591349
B136,0.1,M,50,0.2,1.7822733687905266,1.145961740019635,4.403206556542032,True,0.13583246189119524,0.08075116445082389,0.0022351066176233003,0.07110254524207993,0.08075116445082431
B136,0.1,M,50,0.25,1.8379448118933757,1.145961740019635,4.403206556542032,True,0.10055779237377149,0.08233079839766899,0.0032134249423933364,0.0176111353803321,0.08233079839766944
B136,0.1,W,0,0.01,4.461433763452833,1.6708991387700884,4.639612648078597,True,0.005913279865396692,0.0014064732326578566,0.0003881803326012401,0.005108005460163545,0.0024219770869121082
B136,0.1,W,0,0.02,4.218936342184793,1.6708991387700884,4.639612648078597,True,0.014231504143006779,0.004580923291098021,0.0007192099290003473,0.011106387011801777,0.006127245277092436
B136,0.1,W,0,0.03,3.9985859971841364,1.6708991387700884,4.639612648078597,True,0.017806545554140074,0.002324442625276965,0.0009366062158299715,0.01406859163514107,0.004045726682413819
B136,0.1,W,0,0.05,3.630694672723793,1.6708991387700884,4.639612648078597,True,0.04457140897625966,0.010868863639620613,0.0036843657892249027,0.028649195381922565,0.011882788059825095
B136,0.1,W,0,0.08,3.1323083839844807,1.6708991387700884,4.639612648078597,True,0.05472939217984396,0.016215714918956736,0.003191900004054282,0.04684619119684075,0.016271371718221322
B136,0.1,W,0,0.12,2.8331306119601085,1.6708991387700884,4.639612648078597,True,0.07019599796785791,0.06089273928997563,-0.00012040864400866824,0.01821293674291824,0.06089273928997585
B136,0.1,W,0,0.16,2.3888888741994903,1.6708991387700884,4.639612648078597,True,0.17064411743307906,0.11182411826748756,0.00018494246614678134,0.09304680980535274,0.11182411826748806
B136,0.1,W,0,0.2,2.1427246734598295,1.6708991387700884,4.639612648078597,True,0.21632927836728433,0.12583361345647603,0.000761205530698611,0.1285734955958,0.1258336134564763
B136,0.1,W,0,0.25,2.098576352865456,1.6708991387700884,4.639612648078597,True,0.3043793332316842,0.13103619591196397,0.015470157071970914,0.1662868270653335,0.1310361959119638
B136,0.1,W,10,0.01,4.461433763452833,1.6708991387700884,4.639612648078597,True,0.005955908164480883,0.002186847329900321,0.0003989496663387715,0.005039699588217816,0.0023277487283724085
B136,0.1,W,10,0.02,4.218936342184793,1.6708991387700884,4.639612648078597,True,0.014259222095830859,0.0071019925143480656,0.0007494218980569345,0.010869591579255378,0.005845027245715173
B136,0.1,W,10,0.03,3.9985859971841364,1.6708991387700884,4.639612648078597,True,0.01769692882099627,0.004338770008982681,0.0009490250161080793,0.013831962269589493,0.0049834606037966744
B136,0.1,W,10,0.05,3.630694672723793,1.6708991387700884,4.639612648078597,True,0.04408886811448376,0.012012710395419735,0.003655794224600939,0.028392049106963357,0.011490799246457017
B136,0.1,W,10,0.08,3.1323083839844807,1.6708991387700884,4.639612648078597,True,0.05392703598618098,0.01616382002331143,0.003195406169325926,0.0462043090380988,0.016184665748846472
B136,0.1,W,10,0.12,2.8331306119601085,1.6708991387700884,4.639612648078597,True,0.0686605984323343,0.060757855637962044,-0.00011524730582559983,0.016543377785755098,0.060757855637962405
B136,0.1,W,10,0.16,2.3888888741994903,1.6708991387700884,4.639612648078597,True,0.16817634905360346,0.11064118457472977,0.00025994388044664474,0.09032008957913984,0.11064118457472985
B136,0.1,W,10,0.2,2.1427246734598295,1.6708991387700884,4.639612648078597,True,0.21473761381491685,0.12545866501611935,0.0009666655293062154,0.12573507150748942,0.12545866501611913
B136,0.1,W,10,0.25,2.098576352865456,1.6708991387700884,4.639612648078597,True,0.30218310836225903,0.1306037605572702,0.015516418401937071,0.1637832815882978,0.13060376055727024
B136,0.1,W,25,0.01,4.461433763452833,1.6708991387700884,4.639612648078597,True,0.006021598202226475,0.001765910856224101,0.00041458900444653335,0.0049390471380446055,0.0017659108562250586
B136,0.1,W,25,0.02,4.218936342184793,1.6708991387700884,4.639612648078597,True,0.01431005774725036,0.006395853330197376,0.0007936330346798581,0.01052440983708558,0.006395853330197432
B136,0.1,W,25,0.03,3.9985859971841364,1.6708991387700884,4.639612648078597,True,0.01753596605437502,0.006702558835715966,0.0009666623249330875,0.01348266614114646,0.006702558835715244
B136,0.1,W,25,0.05,3.630694672723793,1.6708991387700884,4.639612648078597,True,0.043374105733311685,0.009985171790174996,0.003612512247845187,0.028008342685261534,0.00998517179017544
B136,0.1,W,25,0.08,3.1323083839844807,1.6708991387700884,4.639612648078597,True,0.05275661034096868,0.015073273830297773,0.0032006349865873196,0.04526596564537688,0.015073273830297523
B136,0.1,W,25,0.12,2.8331306119601085,1.6708991387700884,4.639612648078597,True,0.06637563222649057,0.06042819708458405,-0.00010735590578531129,0.014081492609028468,0.06042819708458405
B136,0.1,W,25,0.16,2.3888888741994903,1.6708991387700884,4.639612648078597,True,0.16448589113141665,0.1088714263059069,0.00037186493370104656,0.08625171874304027,0.10887142630590713
B136,0.1,W,25,0.2,2.1427246734598295,1.6708991387700884,4.639612648078597,True,0.21234221638295026,0.12489685800926764,0.0012732930128229042,0.12147865139466285,0.12489685800926775
B136,0.1,W,25,0.25,2.098576352865456,1.6708991387700884,4.639612648078597,True,0.2988714328425064,0.12995569661001843,0.015585159018621883,0.16002895425383068,0.12995569661001827
